COD_DANE_A,Residential buildings (TVIVIENDA),Residential Occupied&Used (TP15_1_OCU),Residential Occupied&Empty (TP15_2_OCU),Residential Temporary (TP15_3_OCU),Residential Empty (TP15_4_OCU),Households (TP16_HOG),Residential Electricity Y (TP19_EE_1),Residential Electricity N (TP19_EE_2)
0560430170100000000000,13,11,0,1,1,11,11,0
0560430130400000000000,0,0,0,0,0,0,0,0
0560430080200000000000,20,11,4,4,1,12,8,3
0560430130200000000000,67,42,12,6,7,42,40,2
0560430140200000000000,2,0,1,1,0,0,0,0
0560430010200000000000,37,20,13,1,3,20,19,1
0560430140300000000000,0,0,0,0,0,0,0,0
0560430070200000000000,307,206,60,16,25,208,197,9
0560430070300000000000,18,0,7,7,4,0,0,0
0560430160300000000000,1,0,0,1,0,0,0,0
0560430160200000000000,56,35,10,4,7,35,35,0
0560430150300000000000,31,17,4,6,4,17,17,0
0560430170400000000000,13,8,1,3,1,8,6,2
0560430040200000000000,153,102,15,19,17,102,89,13
0560430050200000000000,96,64,13,4,15,66,64,0
0560430030300000000000,40,18,12,4,6,18,15,3
0560430150400000000000,71,49,6,12,4,49,47,2
0560430170200000000000,1,0,0,0,1,0,0,0
0560430150200000000000,24,19,2,1,2,19,19,0
0560430020300000000000,16,9,4,1,2,9,8,1
0560430010300000000000,32,19,7,2,4,19,19,0
0560430060200000000000,21,13,2,3,3,13,12,1
0560430050100000000000,67,49,1,15,2,50,42,7
0560430060100000000000,73,48,15,6,4,48,43,5
0560430060300000000000,4,0,0,4,0,0,0,0
0560430160400000000000,18,15,1,1,1,15,15,0
0560430040100000000000,110,57,31,11,11,58,56,1
0560430180100000000000,32,23,3,3,3,23,22,1
0560430160500000000000,29,25,0,2,2,25,23,2
0560430030200000000000,130,64,34,10,22,64,64,0
0560430180200000000000,43,31,3,2,7,31,31,0
0560430050500000000000,67,45,13,3,6,46,42,3
0560430150600000000000,13,11,1,1,0,12,11,0
0560430170300000000000,64,48,3,5,8,50,45,3
0560430150500000000000,84,57,12,10,5,57,55,2
0560430060400000000000,5,0,0,2,3,0,0,0
0560430030100000000000,50,19,16,1,14,19,19,0
0560430030400000000000,132,53,47,13,19,53,53,0
0560430050400000000000,22,15,2,4,1,17,6,9
0560430170500000000000,10,7,2,0,1,7,7,0
0560430050300000000000,32,18,2,3,9,18,18,0
0560430190500000000000,30,21,2,5,2,21,20,1
0560430190600000000000,7,5,1,1,0,5,5,0
0560430190100000000000,21,16,2,1,2,16,16,0
0560430190400000000000,67,53,2,6,6,53,51,2
0560430190800000000000,13,8,2,1,2,8,8,0
0560730010100000000000,328,176,26,113,13,179,176,0
0560430190900000000000,13,7,3,3,0,7,7,0
0560430190700000000000,0,0,0,0,0,0,0,0
0560430180300000000000,4,0,1,0,3,0,0,0
0560430180600000000000,18,13,2,2,1,13,11,2
0560430180400000000000,65,44,7,6,8,44,43,1
0560430160600000000000,28,22,2,2,2,22,19,3
0560430190200000000000,28,23,3,1,1,25,23,0
0560430190300000000000,22,17,2,2,1,17,17,0
0560430160700000000000,28,21,3,3,1,21,14,7
0560430180500000000000,8,7,1,0,0,7,7,0
0561530010100000000000,1374,945,137,231,61,982,945,0
0561530020100000000000,1113,747,109,214,43,747,742,5
0560730030200000000000,101,36,15,14,36,36,36,0
0561530010300000000000,2655,2141,262,177,75,2204,2136,5
0561530020500000000000,1643,1363,66,194,20,1367,1360,3
0562830010100000000000,42,22,0,16,4,22,22,0
0561530020200000000000,1402,956,152,248,46,958,946,10
0561530020400000000000,1806,1147,190,401,68,1164,1144,3
0560730020400000000000,1006,537,145,244,80,562,537,0
0560730020200000000000,836,463,25,295,53,470,459,4
0560730010200000000000,1189,826,126,207,30,876,825,1
0560730010300000000000,96,29,22,33,12,29,29,0
0560730030300000000000,92,37,2,40,13,37,37,0
0560730030100000000000,642,361,65,161,55,371,356,5
0560730020100000000000,57,27,0,27,3,27,24,3
0560730020300000000000,476,252,36,155,33,257,252,0
0563130010200000000000,386,266,2,35,83,268,266,0
0564230010200000000000,450,365,2,54,29,367,359,6
0562830020500000000000,32,23,0,7,2,23,21,2
0562830020400000000000,238,75,0,150,13,76,68,7
0564230010300000000000,431,365,10,29,27,374,355,10
0564230010500000000000,271,216,6,26,23,228,212,4
0564230010100000000000,11,7,0,1,3,7,7,0
0564230020100000000000,302,246,7,37,12,248,243,3
0562830010400000000000,99,49,0,47,3,49,45,4
0562830010300000000000,76,56,0,16,4,58,47,9
0562830010200000000000,109,43,0,44,22,43,42,1
0562830010500000000000,323,153,0,148,22,153,146,7
0562830020200000000000,26,18,0,6,2,18,11,7
0562830020300000000000,387,174,1,192,20,174,169,5
0562830010600000000000,334,152,0,156,26,153,145,7
0562830020100000000000,472,211,1,240,20,212,203,8
0540030010300000000000,698,491,57,106,44,499,485,6
0540030010100000000000,493,325,62,62,44,331,323,2
0539030010300000000000,96,47,0,46,3,47,45,2
0539030010500000000000,291,221,3,60,7,252,210,11
0540030010500000000000,308,235,0,63,10,237,233,2
0540030020300000000000,506,403,1,69,33,406,401,2
0540030010400000000000,517,379,2,105,31,381,379,0
0540030010200000000000,377,239,3,88,47,241,235,4
0537630010500000000000,746,434,114,89,109,438,433,1
0537630010600000000000,390,207,82,61,40,210,204,3
0537630010400000000000,513,270,54,139,50,270,269,1
0537630010300000000000,618,379,84,107,48,383,377,2
0538030010600000000000,26,22,1,3,0,22,22,0
0539030010200000000000,19,13,0,5,1,13,13,0
0537630010700000000000,201,94,42,22,43,94,93,1
0538030010300000000000,943,876,44,14,9,880,873,3
0541130020300000000000,431,214,76,59,82,216,213,1
0542530020100000000000,14,11,0,3,0,12,8,3
0541130010500000000000,21,5,5,5,6,5,4,1
0541130020400000000000,551,310,87,70,84,314,307,3
0542530020300000000000,26,17,0,7,2,17,15,2
0542530010300000000000,84,68,0,11,5,68,67,1
0542530020200000000000,388,246,3,44,95,248,237,9
0542530010200000000000,167,114,5,23,25,114,108,6
0541130010300000000000,55,29,12,1,13,30,29,0
0541130020100000000000,246,139,35,19,53,143,138,1
0540030020100000000000,195,131,1,20,43,133,130,1
0540030020200000000000,246,150,0,42,54,150,150,0
0541130010400000000000,749,416,159,60,114,422,415,1
0541130020200000000000,437,258,66,22,91,263,254,4
0541130010200000000000,419,268,65,39,47,270,262,6
0541130010100000000000,198,132,14,42,10,137,127,5
0542530040400000000000,96,62,1,20,13,63,62,0
0542530040600000000000,138,68,7,33,30,73,66,2
0542530030400000000000,459,365,5,35,54,374,359,6
0542530040500000000000,97,65,2,8,22,68,64,1
0544030010200000000000,849,554,25,174,96,622,546,8
0544030010300000000000,1360,931,43,269,117,1165,922,9
0544030010100000000000,545,301,44,143,57,354,298,3
0544030010500000000000,1202,704,193,208,97,743,698,6
0542530020400000000000,40,28,0,5,7,28,26,2
0542530030100000000000,81,55,1,16,9,58,53,2
0542530010100000000000,78,49,1,11,17,49,48,1
0542530040300000000000,167,117,0,28,22,125,111,6
0542530030500000000000,27,10,0,10,7,10,10,0
0542530030300000000000,188,126,2,30,30,131,121,5
0542530040200000000000,59,34,0,13,12,34,31,3
0542530030200000000000,71,50,0,10,11,50,50,0
0547530030100000000000,0,0,0,0,0,0,0,0
0547530030700000000000,7,7,0,0,0,7,6,1
0547530030500000000000,57,49,0,8,0,49,28,21
0547530030600000000000,21,17,0,3,1,17,2,15
0547530050800000000000,0,0,0,0,0,0,0,0
0547530060500000000000,0,0,0,0,0,0,0,0
0547530060100000000000,0,0,0,0,0,0,0,0
0547530050100000000000,0,0,0,0,0,0,0,0
0546730010200000000000,1015,515,12,476,12,522,507,8
0546730010400000000000,756,420,11,318,7,422,400,20
0544030010400000000000,2537,1841,162,444,90,1962,1824,17
0546730010100000000000,128,54,0,71,3,54,51,3
0547530030200000000000,0,0,0,0,0,0,0,0
0547530030300000000000,9,0,0,0,9,0,0,0
0546730010300000000000,707,408,26,242,31,415,392,16
0547530030400000000000,0,0,0,0,0,0,0,0
0547530050400000000000,0,0,0,0,0,0,0,0
0547530060400000000000,0,0,0,0,0,0,0,0
0547530050700000000000,0,0,0,0,0,0,0,0
0547530060300000000000,14,14,0,0,0,14,2,12
0547530050500000000000,0,0,0,0,0,0,0,0
0547530120600000000000,0,0,0,0,0,0,0,0
0547530040400000000000,0,0,0,0,0,0,0,0
0547530050600000000000,0,0,0,0,0,0,0,0
0547530050200000000000,0,0,0,0,0,0,0,0
0547530040200000000000,0,0,0,0,0,0,0,0
0547530040600000000000,0,0,0,0,0,0,0,0
0547530040100000000000,121,105,0,12,4,106,60,45
0547530040300000000000,0,0,0,0,0,0,0,0
0547530040500000000000,8,8,0,0,0,8,0,8
0547530060200000000000,0,0,0,0,0,0,0,0
0547530050300000000000,22,22,0,0,0,22,5,17
0547530090100000000000,0,0,0,0,0,0,0,0
0547530110400000000000,0,0,0,0,0,0,0,0
0547530090300000000000,0,0,0,0,0,0,0,0
0547530120400000000000,22,22,0,0,0,22,1,21
0547530100100000000000,0,0,0,0,0,0,0,0
0547530100200000000000,0,0,0,0,0,0,0,0
0547530120500000000000,0,0,0,0,0,0,0,0
0547530090200000000000,57,56,0,0,1,56,56,0
0547530110500000000000,0,0,0,0,0,0,0,0
0547530040700000000000,0,0,0,0,0,0,0,0
0547530120100000000000,0,0,0,0,0,0,0,0
0547530110300000000000,0,0,0,0,0,0,0,0
0547530120200000000000,36,36,0,0,0,36,28,8
0547530110200000000000,0,0,0,0,0,0,0,0
0547530110100000000000,120,116,0,0,4,118,114,2
0547530120300000000000,0,0,0,0,0,0,0,0
0547530130400000000000,42,42,0,0,0,42,18,24
0547530140200000000000,0,0,0,0,0,0,0,0
0547530130100000000000,0,0,0,0,0,0,0,0
0547530130200000000000,0,0,0,0,0,0,0,0
0547530150300000000000,0,0,0,0,0,0,0,0
0547530160300000000000,0,0,0,0,0,0,0,0
0547530160100000000000,0,0,0,0,0,0,0,0
0547530130300000000000,0,0,0,0,0,0,0,0
0547530100400000000000,0,0,0,0,0,0,0,0
0547530090400000000000,0,0,0,0,0,0,0,0
0547530100300000000000,0,0,0,0,0,0,0,0
0547530100500000000000,88,77,0,7,4,78,34,43
0547530140100000000000,0,0,0,0,0,0,0,0
0547530150200000000000,0,0,0,0,0,0,0,0
0547530150100000000000,72,72,0,0,0,72,58,14
0547530130500000000000,0,0,0,0,0,0,0,0
0548030020800000000000,0,0,0,0,0,0,0,0
0548030030200000000000,39,29,3,2,5,32,27,2
0548030010300000000000,32,16,8,4,4,16,8,8
0548030030100000000000,68,42,10,9,7,43,38,4
0548030030300000000000,53,37,7,4,5,37,35,2
0548030020300000000000,7,7,0,0,0,7,1,6
0548030020200000000000,0,0,0,0,0,0,0,0
0548030020700000000000,70,38,5,10,17,38,29,9
0547530140400000000000,0,0,0,0,0,0,0,0
0547530160400000000000,0,0,0,0,0,0,0,0
0547530140300000000000,0,0,0,0,0,0,0,0
0547530150400000000000,0,0,0,0,0,0,0,0
0548030010200000000000,149,107,22,7,13,109,85,22
0548030010400000000000,3,0,0,2,1,0,0,0
0547530160200000000000,0,0,0,0,0,0,0,0
0548030010100000000000,15,5,5,5,0,5,2,3
0548030100800000000000,13,5,1,3,4,5,4,1
0548030050500000000000,0,0,0,0,0,0,0,0
0548030040100000000000,22,17,1,2,2,18,14,3
0548030050200000000000,574,371,51,62,90,376,289,82
0548030060200000000000,0,0,0,0,0,0,0,0
0548030040300000000000,115,79,14,12,10,80,76,3
0548030050400000000000,32,28,0,0,4,31,7,21
0548030040200000000000,71,45,9,12,5,45,42,3
0548030020400000000000,1,0,1,0,0,0,0,0
0548030020500000000000,139,104,9,6,20,107,89,15
0548030030400000000000,46,33,8,2,3,34,30,3
0548030050700000000000,0,0,0,0,0,0,0,0
0548030050300000000000,0,0,0,0,0,0,0,0
0548030100500000000000,24,16,2,3,3,16,13,3
0548030030500000000000,179,126,21,22,10,128,108,18
0548030020600000000000,1,0,0,1,0,0,0,0
0548030080800000000000,9,4,0,5,0,4,4,0
0548030080500000000000,0,0,0,0,0,0,0,0
0548030070100000000000,15,4,6,4,1,4,1,3
0548030080100000000000,41,39,0,2,0,39,0,39
0548030070300000000000,11,10,0,0,1,10,0,10
0548030080700000000000,93,57,4,12,20,57,54,3
0548030080400000000000,0,0,0,0,0,0,0,0
0548030070200000000000,24,8,2,6,8,9,7,1
0548030040600000000000,51,31,3,12,5,31,29,2
0548030060500000000000,0,0,0,0,0,0,0,0
0548030040400000000000,78,54,10,8,6,55,52,2
0548030060300000000000,74,56,1,13,4,58,15,41
0548030060600000000000,33,18,7,7,1,18,17,1
0548030060400000000000,0,0,0,0,0,0,0,0
0548030060100000000000,16,14,0,1,1,14,0,14
0548030040500000000000,730,487,60,81,102,490,445,42
0548330010300000000000,202,135,18,20,29,135,128,7
0548330020600000000000,165,100,17,20,28,101,97,3
0548030070400000000000,66,63,1,0,2,64,31,32
0548330010100000000000,29,13,2,3,11,14,12,1
0548330020100000000000,338,242,31,18,47,242,239,3
0548330020500000000000,272,171,30,32,39,171,166,5
0548330010200000000000,174,112,20,19,23,114,105,7
0548330030100000000000,198,136,17,5,40,136,136,0
0548030070500000000000,6,6,0,0,0,7,4,2
0548030090100000000000,0,0,0,0,0,0,0,0
0548030080300000000000,0,0,0,0,0,0,0,0
0548030080200000000000,0,0,0,0,0,0,0,0
0548030090200000000000,0,0,0,0,0,0,0,0
0548030080600000000000,0,0,0,0,0,0,0,0
0548030090400000000000,0,0,0,0,0,0,0,0
0548030090300000000000,0,0,0,0,0,0,0,0
0549030040200000000000,116,89,16,3,8,97,78,11
0549030020300000000000,18,10,0,2,6,10,10,0
0549030030100000000000,326,245,20,22,39,255,226,19
0549030030300000000000,649,506,19,45,79,627,491,15
0549030020100000000000,3,0,0,0,3,0,0,0
0549030040300000000000,105,95,0,5,5,98,93,2
0549030040100000000000,126,104,10,6,6,112,101,3
0549030020200000000000,15,12,0,0,3,12,12,0
0548330020300000000000,233,158,28,8,39,158,155,3
0548330030300000000000,17,6,4,3,4,6,6,0
0548330020200000000000,295,211,28,8,48,218,205,6
0548330030200000000000,76,44,18,0,14,44,41,3
0548330030500000000000,36,23,2,3,8,23,21,2
0548330030600000000000,0,0,0,0,0,0,0,0
0548330020400000000000,674,402,41,81,150,406,400,2
0548330030400000000000,84,50,8,6,20,50,47,3
0549030050200000000000,125,125,0,0,0,127,119,6
0549030090200000000000,358,299,9,12,38,318,291,8
0549030060100000000000,73,73,0,0,0,78,71,2
0549030010300000000000,9,9,0,0,0,10,8,1
0549030090300000000000,180,147,15,6,12,163,135,12
0549030010500000000000,22,22,0,0,0,22,20,2
0549030060200000000000,9,9,0,0,0,9,8,1
0549030080200000000000,56,43,5,2,6,45,43,0
0549030090100000000000,95,93,1,0,1,95,90,3
0549030020400000000000,20,20,0,0,0,20,20,0
0549030010100000000000,26,26,0,0,0,26,26,0
0549030050100000000000,86,86,0,0,0,87,84,2
0549030040500000000000,66,60,2,4,0,61,59,1
0549030010400000000000,36,36,0,0,0,38,35,1
0549030080100000000000,239,202,13,5,19,213,188,14
0549030010200000000000,8,8,0,0,0,9,7,1
0549030070200000000000,65,50,4,3,8,52,45,5
0549030070400000000000,126,72,10,18,26,77,65,7
0549030070300000000000,159,125,16,6,12,128,120,5
0549030090400000000000,172,131,6,20,15,136,122,9
0549030110500000000000,0,0,0,0,0,0,0,0
0549030110600000000000,0,0,0,0,0,0,0,0
0549030110300000000000,29,21,4,4,0,22,20,1
0549030070100000000000,344,243,64,17,20,243,189,54
0549030050300000000000,207,174,15,2,16,207,167,7
0549030090600000000000,60,60,0,0,0,61,59,1
0549030080300000000000,218,185,11,1,21,206,181,4
0549030060300000000000,130,123,3,3,1,125,116,7
0549030050400000000000,245,192,23,9,21,205,186,6
0549030110400000000000,35,35,0,0,0,35,32,3
0549030060400000000000,339,253,29,40,17,263,219,34
0549030080400000000000,126,102,4,13,7,112,86,16
0549030120600000000000,1389,964,76,218,131,1101,947,17
0549030120700000000000,47,42,4,0,1,44,40,2
0549030120800000000000,118,105,5,0,8,110,97,8
0549030120500000000000,22,9,11,1,1,9,9,0
0549030121100000000000,91,66,4,14,7,71,66,0
0549030121300000000000,9,9,0,0,0,17,0,9
0549030120900000000000,16,14,2,0,0,15,13,1
0549030121000000000000,23,15,2,4,2,16,15,0
0549030120300000000000,681,525,20,57,79,553,511,14
0549030120200000000000,74,47,15,4,8,49,47,0
0549030110200000000000,78,69,1,5,3,70,66,3
0549030110100000000000,124,97,9,2,16,104,96,1
0549030110800000000000,0,0,0,0,0,0,0,0
0549030120400000000000,116,103,3,8,2,108,98,5
0549030120100000000000,438,296,49,31,62,373,277,19
0549030110700000000000,5,0,0,5,0,0,0,0
0549530080200000000000,18,18,0,0,0,18,15,3
0549530040500000000000,18,17,0,0,1,17,15,2
0549530030400000000000,49,42,0,1,6,48,40,2
0549530030300000000000,49,40,0,1,8,51,38,2
0549530080300000000000,81,81,0,0,0,81,73,8
0549530040300000000000,13,12,0,0,1,12,9,3
0549530090100000000000,72,65,0,2,5,76,63,2
0549530090200000000000,83,82,0,0,1,85,76,6
0549530030100000000000,23,18,0,0,5,19,10,8
0549530020200000000000,46,34,0,2,10,40,33,1
0549030121200000000000,75,75,0,0,0,95,24,51
0549530020100000000000,30,30,0,0,0,33,29,1
0549530080100000000000,304,270,0,17,17,284,201,69
0549530020400000000000,347,285,0,28,34,351,275,10
0549530020300000000000,9,5,0,2,2,6,5,0
0549530030200000000000,8,8,0,0,0,9,8,0
0548030100400000000000,49,39,0,2,8,43,22,17
0548030010800000000000,0,0,0,0,0,0,0,0
0536130260400000000000,0,0,0,0,0,0,0,0
0548030040700000000000,10,9,0,0,1,9,4,5
0548030010500000000000,0,0,0,0,0,0,0,0
0548030080900000000000,55,49,3,0,3,51,48,1
0548030010700000000000,0,0,0,0,0,0,0,0
0548030010600000000000,0,0,0,0,0,0,0,0
0589530100200000000000,0,0,0,0,0,0,0,0
0589530100100000000000,47,47,0,0,0,47,20,27
0589530100400000000000,25,19,6,0,0,19,0,19
0589530100300000000000,42,40,0,1,1,40,2,38
0536130340400000000000,0,0,0,0,0,0,0,0
0536130300600000000000,0,0,0,0,0,0,0,0
0525030140500000000000,56,56,0,0,0,57,53,3
0536130340300000000000,0,0,0,0,0,0,0,0
0583730250200000000000,0,0,0,0,0,0,0,0
0583730251100000000000,0,0,0,0,0,0,0,0
0583730050400000000000,61,45,2,1,13,45,45,0
0583730010200000000000,172,142,0,11,19,146,140,2
0583730170500000000000,0,0,0,0,0,0,0,0
0583730170400000000000,0,0,0,0,0,0,0,0
0583730190300000000000,39,36,1,1,1,36,32,4
0583730190100000000000,0,0,0,0,0,0,0,0
0504530020700000000000,0,0,0,0,0,0,0,0
0504530020800000000000,0,0,0,0,0,0,0,0
0548030050600000000000,0,0,0,0,0,0,0,0
0514730011700000000000,0,0,0,0,0,0,0,0
0583730060300000000000,7,0,0,0,7,0,0,0
0583730060400000000000,0,0,0,0,0,0,0,0
0504530020900000000000,0,0,0,0,0,0,0,0
0504530020500000000000,663,589,15,0,59,613,582,7
0589330130400000000000,10,9,1,0,0,10,9,0
0589330070400000000000,2,0,0,2,0,0,0,0
0589330130100000000000,3,0,0,2,1,0,0,0
0589330060100000000000,24,15,0,4,5,15,15,0
0589330010400000000000,73,54,6,4,9,55,47,7
0589330030400000000000,12,7,1,2,2,7,7,0
0589330140200000000000,0,0,0,0,0,0,0,0
0589330010100000000000,45,14,14,7,10,14,14,0
0549030090700000000000,0,0,0,0,0,0,0,0
0549030090800000000000,0,0,0,0,0,0,0,0
0583730170100000000000,0,0,0,0,0,0,0,0
0583730170300000000000,0,0,0,0,0,0,0,0
0505130010600000000000,32,31,0,0,1,32,31,0
0560430170600000000000,12,8,3,1,0,8,8,0
0549030090900000000000,1,0,0,0,1,0,0,0
0549030091000000000000,82,81,0,0,1,85,75,6
0589330050500000000000,39,19,1,9,10,20,18,1
0589330090200000000000,11,10,0,0,1,10,9,1
0589330090500000000000,48,38,0,4,6,39,37,1
0589330100200000000000,39,24,4,7,4,25,22,2
0589330110200000000000,9,0,2,5,2,0,0,0
0589330150700000000000,12,5,0,4,3,5,5,0
0589330050100000000000,19,15,0,1,3,15,15,0
0589330110100000000000,7,0,4,3,0,0,0,0
0589330040100000000000,21,16,0,3,2,16,0,16
0589330040200000000000,3,0,2,1,0,0,0,0
0589330080100000000000,48,28,10,3,7,28,20,8
0589330080200000000000,56,28,12,6,10,28,0,28
0589330040500000000000,36,20,3,7,6,21,19,1
0589330090100000000000,87,61,1,18,7,64,58,3
0589330040300000000000,14,7,1,4,2,7,6,1
0589330040400000000000,11,8,1,1,1,8,7,1
0584730220700000000000,0,0,0,0,0,0,0,0
0584730220400000000000,0,0,0,0,0,0,0,0
0584730030300000000000,0,0,0,0,0,0,0,0
0585430050100000000000,26,26,0,0,0,26,17,9
0583730200100000000000,21,21,0,0,0,21,21,0
0558530040200000000000,20,14,4,1,1,15,10,4
0584730220300000000000,0,0,0,0,0,0,0,0
0584730220100000000000,0,0,0,0,0,0,0,0
0583730070900000000000,0,0,0,0,0,0,0,0
0564930070500000000000,80,58,0,21,1,58,57,1
0589330131100000000000,2,0,1,0,1,0,0,0
0589330160300000000000,0,0,0,0,0,0,0,0
0584730030600000000000,0,0,0,0,0,0,0,0
0584730030400000000000,0,0,0,0,0,0,0,0
0584730100100000000000,0,0,0,0,0,0,0,0
0579030040400000000000,0,0,0,0,0,0,0,0
0503430050400000000000,0,0,0,0,0,0,0,0
0503430050100000000000,0,0,0,0,0,0,0,0
0512030010300000000000,1,0,0,1,0,0,0,0
0505130050400000000000,128,104,11,0,13,113,102,2
0520630020500000000000,0,0,0,0,0,0,0,0
0558530030300000000000,44,24,9,3,8,24,22,2
0583730090600000000000,1527,1279,46,13,189,1284,1259,20
0503130110500000000000,162,140,4,11,7,144,136,4
0548030100300000000000,7,4,0,1,2,4,4,0
0548030100100000000000,0,0,0,0,0,0,0,0
0548030100700000000000,0,0,0,0,0,0,0,0
0548030100600000000000,1,0,0,0,1,0,0,0
0515430120500000000000,50,27,0,0,23,27,27,0
0515430010500000000000,115,87,2,6,20,93,84,3
0554330030200000000000,153,98,1,17,37,99,96,2
0523430071200000000000,0,0,0,0,0,0,0,0
0573630050100000000000,14,14,0,0,0,14,1,13
0589030060800000000000,83,62,0,20,1,62,61,1
0573630010200000000000,0,0,0,0,0,0,0,0
0573630010400000000000,606,340,39,118,109,340,332,8
0536130320500000000000,97,97,0,0,0,97,2,95
0536130310500000000000,13,5,2,1,5,5,0,5
0515030020100000000000,0,0,0,0,0,0,0,0
0505130010500000000000,18,14,2,0,2,14,14,0
0558530050300000000000,55,46,0,7,2,49,45,1
0558530050200000000000,319,205,0,67,47,207,205,0
0558530050400000000000,10,10,0,0,0,10,10,0
0558530030800000000000,31,12,10,2,7,12,12,0
0573630030100000000000,0,0,0,0,0,0,0,0
0573630010300000000000,30,10,3,3,14,10,6,4
0554130010200000000000,70,22,5,30,13,25,22,0
0566730020500000000000,135,69,14,38,14,70,67,2
0536130330400000000000,0,0,0,0,0,0,0,0
0536130330200000000000,0,0,0,0,0,0,0,0
0536130310200000000000,10,7,0,1,2,7,6,1
0536130310100000000000,0,0,0,0,0,0,0,0
0536130010200000000000,9,8,0,1,0,8,2,6
0536130020100000000000,15,7,0,7,1,7,5,2
0536130320100000000000,0,0,0,0,0,0,0,0
0536130330100000000000,0,0,0,0,0,0,0,0
0536130320300000000000,1,0,0,0,1,0,0,0
